- inbalanced -------------------------------------------------------------------
0x7ffff0002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9475}
0x7fffd0001330 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 9487}
0x7fffd8001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9511}
0x7fffe4001680 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9531}
0x7fffc4001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 9633}
0x7ffff0002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 9683}
0x7fffcc001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 9712}
0x7fffc00016d0 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 9729}
0x7fffd8001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 9758}
0x7fffe4001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 9779}
0x7fffe8001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 9808}
0x7fffd8001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9866}
0x7fffcc001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9898}
0x7fffdc001330 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 9946}
0x7fffe4001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 9970}
0x7fffcc002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 10012}
0x7ffff0002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 10048}
0x7fffd8002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 10077}
0x7fffe8001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10109}
0x7fffd8001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10188}
0x7fffc4001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10212}
0x7fffe8002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 10254}
0x7fffc0001680 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10274}
0x7ffff00024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 10322}
0x7fffcc001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10367}
0x7fffd80020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 10480}
0x7fffe4001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 10509}
0x7fffc0001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 10530}
0x7ffff0000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10562}
0x7fffe8001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10607}
0x7fffc4001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 10636}
0x7fffc0001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10660}
0x7ffff0002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 10692}
0x7fffcc0020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 10721}
0x7fffe4001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10753}
0x7fffd8002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10785}
0x7fffcc002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10858}
0x7fffd8002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 10908}
0x7fffc4001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 10940}
0x7fffc0001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11035}
0x7fffd80020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11067}
0x7ffff0001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 11095}
0x7fffcc002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 11124}
0x7fffb80016d0 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 11153}
0x7fffe80020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11182}
0x7fffe4002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 11211}
0x7fffcc0020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11243}
0x7fffc4002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 11272}
0x7fffb8001680 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11292}
0x7fffc0001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11324}
0x7fffe4001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11356}
0x7fffe8002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11388}
0x7fffcc0021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11429}
0x7fffc0002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 11499}
0x7fffe40020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11541}
0x7fffc4001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11573}
0x7fffcc002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11605}
0x7ffff0001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 11629}
0x7fffc0001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11673}
0x7fffe8002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 11702}
0x7fffe4002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11734}
0x7fffd80021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11763}
0x7fffdc0016d0 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 11780}
0x7fffc00020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 11822}
0x7fffcc0022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 11851}
0x7fffe4002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 11880}
0x7fffb8001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 11901}
0x7ffff0001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 11925}
0x7fffc0002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11957}
0x7fffcc002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 11989}
0x7fffc40020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12018}
0x7fffd8002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12050}
0x7fffb8001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12074}
0x7fffe40020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12106}
0x7fffd00016d0 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 12123}
0x7fffc4002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12155}
0x7fffe80020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12187}
0x7fffdc001680 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12207}
0x7fffd80022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 12236}
0x7fffd0001680 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12256}
0x7fffc4002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 12285}
0x7fffc0002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 12335}
0x7fffd8002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12367}
0x7fffe80021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12433}
0x7fffb8001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12462}
0x7fffc00020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12494}
0x7fffd8002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 12523}
0x7fffe40021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12552}
0x7fffcc002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 12581}
0x7fffb8001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12630}
0x7fffc40020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 12662}
0x7fffdc001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 12703}
0x7fffc00021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12732}
0x7fffe4002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12764}
0x7fffb8002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 12793}
0x7fffe8002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12861}
0x7fffc0002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12893}
0x7fffc40021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 12922}
0x7fffd8002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 12994}
0x7fffe40022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 13023}
0x7fffe80022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 13052}
0x7fffc00022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 13081}
0x7fffd0001a70 {'malloc': 0, 'reallo': 0, 'free': 13, 'calloc': 0, 'realla': 0, 'idx': 13102}
0x7ffff00016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 13122}
0x7fffcc002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 13158}
0x7fffdc001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13182}
0x7fffc0002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13214}
0x7fffe4002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13246}
0x7fffd0001a20 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13286}
0x7fffc4002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 13318}
0x7fffd80024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 13354}
0x7fffcc0024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 13390}
0x7fffe8002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13422}
0x7fffc40022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 13472}
0x7fffe4002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 13501}
0x7fffc0002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 13610}
0x7ffff0001350 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 13683}
0x7fffcc000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13715}
0x7fffdc001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 13744}
0x7fffe8002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 13773}
0x7fffd0001f90 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 13802}
0x7fffcc002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 13846}
0x7fffe4002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 13882}
0x7fffb8001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13914}
0x7fffd8000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13946}
0x7fffd0001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 13978}
0x7fffdc001f40 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14010}
0x7fffc4002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14042}
0x7fffd0002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 14143}
0x7fffdc002000 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 4, 'realla': 0, 'idx': 14200}
0x7fffc0002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 14248}
0x7fffd0001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14280}
0x7fffd8002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 14312}
0x7fffe40024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 14348}
0x7fffb80020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 14377}
0x7fffe8002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 14413}
0x7fffc00024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 14449}
0x7ffff0001020 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 14461}
0x7fffe80024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 14585}
0x7fffdc001fb0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14617}
0x7fffb8002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14722}
0x7fffd00020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 14751}
0x7fffc4002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 14780}
0x7fffdc0020d0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 14809}
0x7fffc0000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14841}
0x7fffcc001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 14869}
0x7fffd0002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 14914}
0x7fffd8001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 14978}
0x7fffdc002070 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15048}
0x7fffe4000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15080}
0x7fffc0002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 15112}
0x7fffcc001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 15136}
0x7fffb8002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 15165}
0x7fffc4002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 15216}
0x7fffd0002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 15273}
0x7fffe4002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 15305}
0x7fffdc002140 {'malloc': 0, 'reallo': 0, 'free': 23, 'calloc': 0, 'realla': 0, 'idx': 15334}
0x7fffb80020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15366}
0x7fffd00020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15441}
0x7fffdc0020f0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15473}
0x7fffc0001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 15561}
0x7fffb80021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 15590}
0x7fffdc0021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 15643}
0x7fffcc001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 15695}
0x7fffc40024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 15731}
0x7fffd8001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 15755}
0x7fffe8000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 15787}
0x7fffb8002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 15834}
0x7fffdc002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 15866}
0x7fffd00021b0 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 15895}
0x7fffe8002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 15951}
0x7fffd8001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 15975}
0x7fffdc0022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 16024}
0x7fffb80022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 16146}
0x7fffdc002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 16178}
0x7fffe4001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 16206}
0x7fffcc0016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 16241}
0x7fffc0001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 16285}
0x7fffdc002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 16342}
0x7fffb8002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 16374}
0x7fffd0002160 {'malloc': 0, 'reallo': 0, 'free': 9, 'calloc': 0, 'realla': 0, 'idx': 16466}
0x7ffff0002ba0 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 16481}
0x7fffc4000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 16513}
0x7fffc0001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 16537}
0x7fffb8002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 16582}
0x7fffe8001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 16610}
0x7fffe4001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 16634}
0x7fffd80016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 16667}
0x7fffd00022f0 {'malloc': 0, 'reallo': 0, 'free': 8, 'calloc': 0, 'realla': 0, 'idx': 16696}
0x7fffc4002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 16764}
0x7fffe4001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 16788}
0x7fffcc001350 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 16837}
0x7fffb8002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 16917}
0x7fffd0002260 {'malloc': 0, 'reallo': 1, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 16949}
0x7fffe8001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 17001}
0x7fffc00016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 17181}
0x7fffdc002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 17217}
0x7fffd0002500 {'malloc': 0, 'reallo': 0, 'free': 3, 'calloc': 1, 'realla': 0, 'idx': 17246}
0x7fffd8001350 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 17262}
0x7fffb80024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 17298}
0x7fffc4001c10 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 3, 'realla': 0, 'idx': 17326}
0x7fffdc0024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 17362}
0x7fffe40016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 17398}
0x7fffcc001020 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 17587}
0x7fffdc000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 17634}
0x7fffe8001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 17674}
0x7fffb8000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 17706}
0x7fffd0002460 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 6, 'realla': 0, 'idx': 17742}
0x7fffc4001ad0 {'malloc': 0, 'reallo': 2, 'free': 11, 'calloc': 4, 'realla': 0, 'idx': 17766}
0x7ffff0002e30 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 17781}
0x7fffb8002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 17849}
0x7fffc0001350 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 17865}
0x7fffdc002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 17909}
0x7fffe4001350 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 1, 'realla': 0, 'idx': 17925}
0x7fffd8001020 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 17963}
0x7fffd00024b0 {'malloc': 0, 'reallo': 0, 'free': 7, 'calloc': 4, 'realla': 0, 'idx': 18027}
0x7fffc4001a90 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 18188}
0x7fffe80016f0 {'malloc': 0, 'reallo': 0, 'free': 6, 'calloc': 1, 'realla': 0, 'idx': 18208}
0x7fffc0001020 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 18348}
0x7fffd0000ff0 {'malloc': 0, 'reallo': 0, 'free': 11, 'calloc': 0, 'realla': 0, 'idx': 18380}
0x7fffe4001020 {'malloc': 0, 'reallo': 0, 'free': 10, 'calloc': 1, 'realla': 0, 'idx': 18478}
0x7fffd0002310 {'malloc': 0, 'reallo': 0, 'free': 2, 'calloc': 0, 'realla': 0, 'idx': 18510}
